t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
0.223 -0.222815 -2.22581e-06 0.008 297.892 -0.08293 -0.139885 37258.4 61318 159.427 1369.24 100105
0.224 -0.223814 -2.23778e-06 0.008 297.94 -0.0831764 -0.140637 37169.1 61318 159.427 1369.24 100016
0.225 -0.224812 -2.24978e-06 0.008 297.988 -0.0834213 -0.141391 37079.8 61318 159.427 1369.24 99926.5
0.226 -0.225812 -2.26177e-06 0.008 298.037 -0.083667 -0.142145 36991.8 61318 159.427 1369.24 99838.6
0.227 -0.226811 -2.27378e-06 0.008 298.086 -0.0839111 -0.1429 36903.7 61318 159.427 1369.24 99750.4
0.228 -0.22781 -2.2858e-06 0.008 298.136 -0.0841547 -0.143655 36816.3 61318 159.427 1369.24 99663
0.229 -0.228809 -2.29782e-06 0.008 298.185 -0.084398 -0.144411 36729.5 61318 159.427 1369.24 99576.3
0.23 -0.229808 -2.30988e-06 0.008 298.235 -0.0846396 -0.145168 36642.5 61318 159.427 1369.24 99489.2
0.231 -0.230807 -2.32191e-06 0.008 298.285 -0.0848821 -0.145925 36557 61318 159.427 1369.24 99403.7
0.232 -0.231806 -2.33398e-06 0.008 298.336 -0.0851228 -0.146683 36471.1 61318 159.427 1369.24 99317.8
0.233 -0.232805 -2.34605e-06 0.008 298.386 -0.0853631 -0.147442 36385.9 61318 159.427 1369.24 99232.6
0.234 -0.233804 -2.35813e-06 0.008 298.437 -0.085603 -0.148201 36301.2 61318 159.427 1369.24 99147.9
0.235 -0.234803 -2.37022e-06 0.008 298.488 -0.0858425 -0.14896 36217.1 61318 159.427 1369.24 99063.8
0.236 -0.235802 -2.38231e-06 0.008 298.54 -0.0860815 -0.14972 36133.6 61318 159.427 1369.24 98980.3
0.237 -0.236801 -2.39441e-06 0.008 298.591 -0.0863201 -0.150481 36050.7 61318 159.427 1369.24 98897.4
0.238 -0.2378 -2.40651e-06 0.008 298.643 -0.0865583 -0.151241 35968.4 61318 159.427 1369.24 98815.1
0.239 -0.238799 -2.41865e-06 0.008 298.696 -0.0867946 -0.152004 35885.6 61318 159.427 1369.24 98732.3
0.24 -0.239798 -2.43077e-06 0.008 298.748 -0.0870318 -0.152766 35804.2 61318 159.427 1369.24 98650.9
0.241 -0.240797 -2.44292e-06 0.008 298.801 -0.0872672 -0.153529 35722.5 61318 159.427 1369.24 98569.2
0.242 -0.241796 -2.45506e-06 0.008 298.854 -0.0875036 -0.154292 35642.2 61318 159.427 1369.24 98488.9
0.243 -0.242795 -2.46722e-06 0.008 298.907 -0.087738 -0.155057 35561.5 61318 159.427 1369.24 98408.2
0.244 -0.243794 -2.4794e-06 0.008 298.96 -0.087972 -0.155822 35481.2 61318 159.427 1369.24 98327.9
0.245 -0.244792 -2.49155e-06 0.008 299.014 -0.088207 -0.156585 35402.5 61318 159.427 1369.24 98249.2
0.246 -0.245791 -2.50373e-06 0.008 299.068 -0.08844 -0.157351 35323.2 61318 159.427 1369.24 98169.9
0.247 -0.246791 -2.51593e-06 0.008 299.122 -0.0886724 -0.158118 35244.3 61318 159.427 1369.24 98091
0.248 -0.24779 -2.52814e-06 0.008 299.177 -0.0889043 -0.158885 35165.9 61318 159.427 1369.24 98012.6
0.249 -0.248789 -2.54035e-06 0.008 299.232 -0.0891358 -0.159653 35088 61318 159.427 1369.24 97934.7
0.25 -0.249788 -2.55257e-06 0.008 299.287 -0.0893668 -0.160421 35010.5 61318 159.427 1369.24 97857.2
0.251 -0.250787 -2.56478e-06 0.008 299.342 -0.0895987 -0.161188 34934.3 61318 159.427 1369.24 97781
0.252 -0.251785 -2.57701e-06 0.008 299.398 -0.0898287 -0.161957 34857.7 61318 159.427 1369.24 97704.4
0.253 -0.252784 -2.58926e-06 0.008 299.453 -0.0900581 -0.162726 34781.5 61318 159.427 1369.24 97628.2
0.254 -0.253783 -2.60151e-06 0.008 299.51 -0.0902869 -0.163497 34705.5 61318 159.427 1369.24 97552.2
0.255 -0.254783 -2.61378e-06 0.008 299.566 -0.0905151 -0.164267 34630 61318 159.427 1369.24 97476.6
0.256 -0.255781 -2.62605e-06 0.008 299.623 -0.0907428 -0.165039 34554.8 61318 159.427 1369.24 97401.5
0.257 -0.25678 -2.63833e-06 0.008 299.679 -0.0909699 -0.16581 34480.1 61318 159.427 1369.24 97326.8
0.258 -0.257779 -2.65059e-06 0.008 299.736 -0.0911982 -0.166581 34406.7 61318 159.427 1369.24 97253.4
0.259 -0.258778 -2.66289e-06 0.008 299.794 -0.0914242 -0.167354 34332.6 61318 159.427 1369.25 97179.3
0.26 -0.259777 -2.67521e-06 0.00800001 299.852 -0.0916495 -0.168128 34258.8 61318 159.427 1369.25 97105.5
0.261 -0.260776 -2.68749e-06 0.00800001 299.909 -0.091876 -0.1689 34186.5 61318 159.427 1369.25 97033.2
0.262 -0.261775 -2.69982e-06 0.00800001 299.968 -0.0921003 -0.169675 34113.5 61318 159.427 1369.25 96960.2
0.263 -0.262774 -2.71215e-06 0.00800001 300.026 -0.0923246 -0.17045 34041.1 61318 159.427 1369.25 96887.8
0.264 -0.263773 -2.72448e-06 0.00800001 300.085 -0.0925485 -0.171224 33969.3 61318 159.427 1369.25 96816
0.265 -0.264772 -2.73681e-06 0.00800001 300.144 -0.0927726 -0.171999 33898.1 61318 159.427 1369.25 96744.8
0.266 -0.265771 -2.74918e-06 0.00800001 300.203 -0.0929943 -0.172777 33826.2 61318 159.427 1369.25 96672.9
0.267 -0.26677 -2.76153e-06 0.00800001 300.263 -0.093217 -0.173553 33755.5 61318 159.427 1369.25 96602.2
0.268 -0.267769 -2.77388e-06 0.00800001 300.322 -0.0934392 -0.174329 33685.3 61318 159.427 1369.25 96532
0.269 -0.268768 -2.78626e-06 0.00800001 300.382 -0.0936607 -0.175107 33615.2 61318 159.427 1369.25 96461.9
0.27 -0.269767 -2.79864e-06 0.00800001 300.443 -0.0938815 -0.175885 33545.3 61318 159.427 1369.25 96392
0.271 -0.270766 -2.81104e-06 0.00800001 300.503 -0.0941016 -0.176664 33475.8 61318 159.427 1369.25 96322.5
0.272 -0.271765 -2.82341e-06 0.00800001 300.564 -0.0943229 -0.177442 33407.4 61318 159.427 1369.25 96254.1
0.273 -0.272764 -2.83582e-06 0.00800001 300.625 -0.0945418 -0.178222 33338.4 61318 159.427 1369.25 96185.1
0.274 -0.273763 -2.84822e-06 0.00800001 300.686 -0.0947616 -0.179001 33270.5 61318 159.427 1369.25 96117.2
0.275 -0.274762 -2.86065e-06 0.00800001 300.748 -0.094979 -0.179783 33201.9 61318 159.427 1369.25 96048.5
0.276 -0.27576 -2.87307e-06 0.00800001 300.81 -0.0951976 -0.180563 33134.4 61318 159.427 1369.25 95981.1
0.277 -0.27676 -2.8855e-06 0.00800001 300.872 -0.0954153 -0.181344 33067.1 61318 159.427 1369.25 95913.8
0.278 -0.277758 -2.89794e-06 0.00800001 300.934 -0.0956324 -0.182126 33000.1 61318 159.427 1369.25 95846.8
0.279 -0.278758 -2.9104e-06 0.00800001 300.997 -0.0958487 -0.182909 32933.2 61318 159.427 1369.25 95779.8
0.28 -0.279756 -2.92283e-06 0.00800001 301.06 -0.0960662 -0.18369 32867.6 61318 159.427 1369.25 95714.3
0.281 -0.280755 -2.93531e-06 0.00800001 301.123 -0.096281 -0.184474 32801 61318 159.427 1369.25 95647.7
0.282 -0.281754 -2.94777e-06 0.00800001 301.186 -0.096497 -0.185257 32735.6 61318 159.427 1369.25 95582.3
0.283 -0.282753 -2.96024e-06 0.00800001 301.25 -0.0967122 -0.186041 32670.4 61318 159.427 1369.25 95517.1
0.284 -0.283752 -2.97271e-06 0.00800001 301.314 -0.0969267 -0.186825 32605.4 61318 159.427 1369.25 95452.1
0.285 -0.284751 -2.98521e-06 0.00800001 301.378 -0.0971403 -0.187611 32540.5 61318 159.427 1369.25 95387.1
0.286 -0.28575 -2.99771e-06 0.00800001 301.443 -0.097354 -0.188396 32476.1 61318 159.427 1369.25 95322.7
0.287 -0.286749 -3.01022e-06 0.00800001 301.508 -0.097567 -0.189182 32412 61318 159.427 1369.25 95258.6
0.288 -0.287748 -3.02272e-06 0.00800001 301.573 -0.0977802 -0.189968 32348.4 61318 159.427 1369.25 95195
0.289 -0.288747 -3.03524e-06 0.00800001 301.638 -0.0979925 -0.190755 32285 61318 159.427 1369.25 95131.6
0.29 -0.289746 -3.04776e-06 0.00800001 301.704 -0.0982042 -0.191542 32221.7 61318 159.427 1369.25 95068.4
0.291 -0.290745 -3.0603e-06 0.00800001 301.769 -0.0984148 -0.19233 32158.5 61318 159.427 1369.25 95005.2
0.292 -0.291744 -3.07283e-06 0.00800001 301.836 -0.0986266 -0.193117 32096.3 61318 159.427 1369.25 94942.9
0.293 -0.292743 -3.08539e-06 0.00800001 301.902 -0.0988366 -0.193906 32033.8 61318 159.427 1369.25 94880.4
0.294 -0.293742 -3.09793e-06 0.00800001 301.969 -0.0990468 -0.194695 31971.9 61318 159.427 1369.25 94818.5
0.295 -0.294741 -3.11048e-06 0.00800001 302.035 -0.0992571 -0.195483 31910.5 61318 159.427 1369.25 94757.1
0.296 -0.29574 -3.12307e-06 0.00800001 302.103 -0.0994654 -0.196274 31848.6 61318 159.427 1369.25 94695.2
0.297 -0.296738 -3.13562e-06 0.00800001 302.17 -0.099675 -0.197063 31788 61318 159.427 1369.25 94634.6
0.298 -0.297737 -3.14821e-06 0.00800001 302.238 -0.0998827 -0.197855 31726.8 61318 159.427 1369.25 94573.4
0.299 -0.298737 -3.16079e-06 0.00800001 302.306 -0.100091 -0.198645 31666.5 61318 159.427 1369.25 94513.2
0.3 -0.299735 -3.1734e-06 0.00800001 302.374 -0.100298 -0.199437 31605.9 61318 159.427 1369.25 94452.6
0.301 -0.300734 -3.18598e-06 0.00800001 302.442 -0.100506 -0.200228 31546.3 61317.9 159.427 1369.25 94393
0.302 -0.301733 -3.19859e-06 0.00800002 302.511 -0.100712 -0.201021 31486.5 61317.9 159.427 1369.25 94333.1
0.303 -0.302732 -3.2112e-06 0.00800002 302.58 -0.100918 -0.201813 31427 61317.9 159.427 1369.25 94273.6
0.304 -0.303731 -3.22382e-06 0.00800002 302.649 -0.101125 -0.202606 31368 61317.9 159.427 1369.25 94214.6
0.305 -0.30473 -3.23645e-06 0.00800002 302.719 -0.10133 -0.2034 31308.9 61317.9 159.427 1369.25 94155.5
0.306 -0.305729 -3.24908e-06 0.00800002 302.789 -0.101535 -0.204193 31250.5 61317.9 159.427 1369.25 94097.1
0.307 -0.306728 -3.26172e-06 0.00800002 302.859 -0.10174 -0.204988 31192 61317.9 159.427 1369.25 94038.6
0.308 -0.307727 -3.27437e-06 0.00800002 302.929 -0.101944 -0.205783 31134 61317.9 159.427 1369.25 93980.6
0.309 -0.308726 -3.287e-06 0.00800002 303 -0.102149 -0.206577 31076.6 61317.9 159.427 1369.25 93923.1
0.31 -0.309725 -3.29967e-06 0.00800002 303.071 -0.102352 -0.207373 31018.9 61317.9 159.427 1369.25 93865.5
0.311 -0.310723 -3.31233e-06 0.00800002 303.142 -0.102555 -0.208168 30961.6 61317.9 159.427 1369.25 93808.2
0.312 -0.311722 -3.325e-06 0.00800002 303.213 -0.102758 -0.208965 30904.5 61317.9 159.427 1369.25 93751.1
0.313 -0.312721 -3.33769e-06 0.00800002 303.285 -0.102959 -0.209762 30847.4 61317.9 159.427 1369.25 93694
0.314 -0.31372 -3.35036e-06 0.00800002 303.357 -0.103162 -0.210558 30791.3 61317.9 159.427 1369.25 93637.9
0.315 -0.314719 -3.36304e-06 0.00800002 303.429 -0.103364 -0.211355 30735.2 61317.9 159.427 1369.25 93581.8
0.316 -0.315718 -3.37574e-06 0.00800002 303.502 -0.103564 -0.212154 30679 61317.9 159.427 1369.25 93525.6
0.317 -0.316717 -3.38844e-06 0.00800002 303.575 -0.103765 -0.212952 30623.2 61317.9 159.427 1369.25 93469.8
0.318 -0.317716 -3.40115e-06 0.00800002 303.648 -0.103966 -0.21375 30567.8 61317.9 159.427 1369.25 93414.4
0.319 -0.318715 -3.41386e-06 0.00800002 303.721 -0.104165 -0.21455 30512.5 61317.9 159.427 1369.25 93359
0.32 -0.319714 -3.42658e-06 0.00800002 303.794 -0.104365 -0.215348 30457.6 61317.9 159.427 1369.25 93304.1
0.321 -0.320713 -3.43929e-06 0.00800003 303.868 -0.104565 -0.216148 30403 61317.9 159.427 1369.25 93249.6
0.322 -0.321712 -3.45203e-06 0.00800003 303.942 -0.104764 -0.216948 30348.4 61317.9 159.427 1369.25 93195
0.323 -0.322711 -3.46476e-06 0.00800003 304.017 -0.104962 -0.217748 30294.2 61317.9 159.427 1369.25 93140.8
0.324 -0.32371 -3.4775e-06 0.00800003 304.091 -0.105161 -0.218549 30240.4 61317.9 159.427 1369.25 93087
0.325 -0.324708 -3.49026e-06 0.00800003 304.166 -0.105357 -0.219351 30186.1 61317.8 159.427 1369.25 93032.6
0.326 -0.325707 -3.50302e-06 0.00800003 304.242 -0.105555 -0.220152 30132.6 61317.8 159.427 1369.25 92979.1
0.327 -0.326706 -3.51577e-06 0.00800003 304.317 -0.105753 -0.220954 30079.5 61317.8 159.427 1369.25 92926
0.328 -0.327706 -3.52854e-06 0.00800003 304.393 -0.105949 -0.221757 30026.3 61317.8 159.427 1369.25 92872.8
0.329 -0.328704 -3.54131e-06 0.00800003 304.469 -0.106145 -0.222559 29973.5 61317.8 159.427 1369.25 92820
0.33 -0.329703 -3.55408e-06 0.00800003 304.545 -0.106342 -0.223361 29921.1 61317.8 159.427 1369.25 92767.6
0.331 -0.330702 -3.56687e-06 0.00800003 304.622 -0.106537 -0.224165 29868.6 61317.8 159.427 1369.25 92715
0.332 -0.331701 -3.57965e-06 0.00800003 304.698 -0.106732 -0.224969 29816.4 61317.8 159.427 1369.25 92662.9
0.333 -0.3327 -3.59245e-06 0.00800004 304.775 -0.106927 -0.225773 29764.5 61317.8 159.427 1369.25 92611
0.334 -0.333699 -3.60525e-06 0.00800004 304.853 -0.107122 -0.226577 29712.7 61317.8 159.427 1369.25 92559.2
0.335 -0.334698 -3.61806e-06 0.00800004 304.93 -0.107316 -0.227382 29661.1 61317.8 159.427 1369.25 92507.5
0.336 -0.335697 -3.63086e-06 0.00800004 305.008 -0.107511 -0.228186 29610.2 61317.8 159.427 1369.25 92456.7
0.337 -0.336695 -3.64368e-06 0.00800004 305.086 -0.107703 -0.228992 29559 61317.8 159.427 1369.25 92405.4
0.338 -0.337695 -3.65649e-06 0.00800004 305.165 -0.107897 -0.229798 29508.3 61317.8 159.427 1369.25 92354.8
0.339 -0.338693 -3.66931e-06 0.00800004 305.243 -0.10809 -0.230603 29457.8 61317.7 159.427 1369.25 92304.2
0.34 -0.339693 -3.68217e-06 0.00800004 305.322 -0.108282 -0.231411 29407.2 61317.7 159.427 1369.25 92253.6
0.341 -0.340691 -3.69499e-06 0.00800004 305.402 -0.108475 -0.232217 29357.3 61317.7 159.427 1369.25 92203.7
0.342 -0.341691 -3.70785e-06 0.00800005 305.481 -0.108666 -0.233025 29306.9 61317.7 159.427 1369.25 92153.3
0.343 -0.342689 -3.7207e-06 0.00800005 305.561 -0.108857 -0.233832 29257.1 61317.7 159.427 1369.25 92103.5
0.344 -0.343688 -3.73354e-06 0.00800005 305.641 -0.109048 -0.23464 29207.7 61317.7 159.427 1369.25 92054
0.345 -0.344687 -3.7464e-06 0.00800005 305.721 -0.109239 -0.235448 29158.4 61317.7 159.427 1369.25 92004.8
0.346 -0.345686 -3.75926e-06 0.00800005 305.802 -0.10943 -0.236256 29109.4 61317.7 159.427 1369.25 91955.8
0.347 -0.346685 -3.77214e-06 0.00800005 305.883 -0.109619 -0.237065 29060.2 61317.7 159.427 1369.25 91906.6
0.348 -0.347684 -3.78501e-06 0.00800005 305.964 -0.10981 -0.237874 29011.8 61317.6 159.427 1369.25 91858.2
0.349 -0.348683 -3.79789e-06 0.00800006 306.045 -0.109999 -0.238683 28963.3 61317.6 159.427 1369.25 91809.6
0.35 -0.349682 -3.81077e-06 0.00800006 306.127 -0.110189 -0.239493 28915.1 61317.6 159.427 1369.25 91761.4
0.351 -0.35068 -3.82367e-06 0.00800006 306.209 -0.110377 -0.240304 28866.7 61317.6 159.427 1369.25 91712.9
0.352 -0.351679 -3.83656e-06 0.00800006 306.291 -0.110566 -0.241113 28819 61317.6 159.427 1369.25 91665.3
0.353 -0.352678 -3.84947e-06 0.00800006 306.373 -0.110753 -0.241925 28771 61317.6 159.427 1369.25 91617.3
0.354 -0.353677 -3.86239e-06 0.00800007 306.456 -0.110941 -0.242737 28723.4 61317.6 159.427 1369.25 91569.6
0.355 -0.354676 -3.87529e-06 0.00800007 306.539 -0.111128 -0.243548 28676.1 61317.6 159.427 1369.25 91522.3
0.356 -0.355675 -3.88821e-06 0.00800007 306.622 -0.111316 -0.244359 28629 61317.5 159.427 1369.25 91475.2
0.357 -0.356674 -3.90113e-06 0.00800007 306.706 -0.111503 -0.245171 28582.2 61317.5 159.427 1369.25 91428.4
0.358 -0.357673 -3.91405e-06 0.00800007 306.79 -0.11169 -0.245983 28535.6 61317.5 159.427 1369.25 91381.8
0.359 -0.358672 -3.92699e-06 0.00800008 306.874 -0.111875 -0.246796 28488.8 61317.5 159.427 1369.25 91335
0.36 -0.359671 -3.93992e-06 0.00800008 306.958 -0.112062 -0.247609 28442.7 61317.5 159.427 1369.25 91288.9
0.361 -0.360669 -3.95286e-06 0.00800008 307.043 -0.112247 -0.248422 28396.5 61317.5 159.427 1369.25 91242.6
0.362 -0.361669 -3.96582e-06 0.00800008 307.128 -0.112432 -0.249236 28350.4 61317.4 159.427 1369.25 91196.5
0.363 -0.362668 -3.97878e-06 0.00800008 307.213 -0.112617 -0.250051 28304.5 61317.4 159.427 1369.25 91150.6
0.364 -0.363667 -3.99173e-06 0.00800009 307.298 -0.112802 -0.250865 28258.9 61317.4 159.427 1369.25 91105
0.365 -0.364665 -4.00469e-06 0.00800009 307.384 -0.112987 -0.251679 28213.6 61317.4 159.427 1369.25 91059.7
0.366 -0.365664 -4.01766e-06 0.00800009 307.47 -0.11317 -0.252494 28168.1 61317.4 159.427 1369.25 91014.2
0.367 -0.366663 -4.03063e-06 0.0080001 307.556 -0.113354 -0.253309 28123.2 61317.3 159.427 1369.25 90969.2
0.368 -0.367662 -4.04359e-06 0.0080001 307.643 -0.113538 -0.254124 28078.6 61317.3 159.427 1369.25 90924.6
0.369 -0.368661 -4.05658e-06 0.0080001 307.73 -0.113721 -0.25494 28033.6 61317.3 159.427 1369.25 90879.6
0.37 -0.36966 -4.06956e-06 0.0080001 307.817 -0.113904 -0.255756 27989.3 61317.3 159.427 1369.25 90835.3
0.371 -0.370658 -4.08255e-06 0.00800011 307.904 -0.114087 -0.256572 27944.9 61317.3 159.427 1369.25 90790.9
0.372 -0.371657 -4.09555e-06 0.00800011 307.992 -0.114268 -0.257389 27900.6 61317.2 159.427 1369.25 90746.5
0.373 -0.372656 -4.10856e-06 0.00800011 308.08 -0.11445 -0.258206 27856.5 61317.2 159.427 1369.25 90702.3
0.374 -0.373655 -4.12157e-06 0.00800012 308.168 -0.114631 -0.259024 27812.6 61317.2 159.427 1369.25 90658.4
0.375 -0.374654 -4.13459e-06 0.00800012 308.256 -0.114813 -0.259842 27768.8 61317.2 159.427 1369.25 90614.7
0.376 -0.375653 -4.14758e-06 0.00800012 308.345 -0.114995 -0.260658 27725.8 61317.1 159.427 1369.25 90571.6
0.377 -0.376652 -4.16062e-06 0.00800013 308.434 -0.115175 -0.261477 27682.1 61317.1 159.427 1369.25 90527.8
0.378 -0.377651 -4.17364e-06 0.00800013 308.523 -0.115355 -0.262296 27638.9 61317.1 159.427 1369.25 90484.7
0.379 -0.37865 -4.18667e-06 0.00800014 308.613 -0.115535 -0.263115 27596 61317 159.427 1369.25 90441.7
0.38 -0.37965 -4.19972e-06 0.00800014 308.703 -0.115715 -0.263934 27553.1 61317 159.427 1369.25 90398.7
0.381 -0.380648 -4.21274e-06 0.00800014 308.793 -0.115895 -0.264753 27510.6 61317 159.427 1369.25 90356.3
0.382 -0.381647 -4.22578e-06 0.00800015 308.883 -0.116075 -0.265572 27468.3 61316.9 159.427 1369.25 90313.9
0.383 -0.382646 -4.23883e-06 0.00800015 308.974 -0.116254 -0.266392 27426 61316.9 159.427 1369.25 90271.6
0.384 -0.383645 -4.25187e-06 0.00800016 309.065 -0.116433 -0.267211 27384 61316.9 159.427 1369.25 90229.6
0.385 -0.384643 -4.26495e-06 0.00800016 309.156 -0.116611 -0.268033 27341.6 61316.8 159.427 1369.25 90187.1
0.386 -0.385642 -4.27801e-06 0.00800017 309.247 -0.116789 -0.268853 27299.9 61316.8 159.427 1369.25 90145.4
0.387 -0.386642 -4.29107e-06 0.00800017 309.339 -0.116967 -0.269674 27258.2 61316.8 159.427 1369.25 90103.7
0.388 -0.387639 -4.30412e-06 0.00800018 309.431 -0.117145 -0.270494 27217.1 61316.7 159.427 1369.25 90062.5
0.389 -0.388639 -4.31719e-06 0.00800018 309.523 -0.117323 -0.271316 27175.8 61316.7 159.427 1369.25 90021.1
0.39 -0.389638 -4.3303e-06 0.00800019 309.616 -0.117499 -0.272139 27134.1 61316.6 159.427 1369.25 89979.4
0.391 -0.390637 -4.34339e-06 0.0080002 309.709 -0.117676 -0.272961 27093 61316.6 159.427 1369.25 89938.3
0.392 -0.391636 -4.35647e-06 0.0080002 309.802 -0.117852 -0.273783 27052.3 61316.6 159.427 1369.25 89897.5
0.393 -0.392635 -4.36957e-06 0.00800021 309.895 -0.118029 -0.274606 27011.5 61316.5 159.427 1369.25 89856.7
0.394 -0.393633 -4.38265e-06 0.00800021 309.989 -0.118205 -0.275428 26971.1 61316.5 159.427 1369.25 89816.2
0.395 -0.394632 -4.39575e-06 0.00800022 310.082 -0.118381 -0.276251 26930.7 61316.4 159.427 1369.25 89775.8
0.396 -0.395631 -4.40886e-06 0.00800023 310.177 -0.118556 -0.277075 26890.5 61316.4 159.427 1369.25 89735.5
0.397 -0.39663 -4.42197e-06 0.00800023 310.271 -0.118731 -0.277899 26850.3 61316.3 159.427 1369.25 89695.3
0.398 -0.397629 -4.43507e-06 0.00800024 310.366 -0.118908 -0.278722 26810.7 61316.3 159.427 1369.25 89655.7
0.399 -0.398628 -4.44819e-06 0.00800025 310.461 -0.119082 -0.279546 26770.9 61316.2 159.427 1369.25 89615.8
0.4 -0.399627 -4.46132e-06 0.00800026 310.556 -0.119256 -0.280371 26731.1 61316.2 159.427 1369.25 89576
0.401 -0.400625 -4.47444e-06 0.00800026 310.652 -0.11943 -0.281195 26691.6 61316.1 159.427 1369.25 89536.4
0.402 -0.401624 -4.48757e-06 0.00800027 310.747 -0.119605 -0.28202 26652.5 61316 159.427 1369.25 89497.2
0.403 -0.402624 -4.50072e-06 0.00800028 310.844 -0.119778 -0.282846 26613 61316 159.427 1369.25 89457.6
0.404 -0.403622 -4.51384e-06 0.00800029 310.94 -0.119952 -0.283671 26574.2 61315.9 159.427 1369.25 89418.8
0.405 -0.404621 -4.52701e-06 0.0080003 311.037 -0.120124 -0.284497 26534.9 61315.8 159.427 1369.25 89379.5
0.406 -0.40562 -4.54014e-06 0.00800031 311.133 -0.120297 -0.285323 26496.4 61315.8 159.427 1369.25 89340.8
0.407 -0.406619 -4.55329e-06 0.00800032 311.231 -0.12047 -0.286149 26457.7 61315.7 159.427 1369.25 89302.1
0.408 -0.407618 -4.56646e-06 0.00800033 311.328 -0.120642 -0.286976 26419.2 61315.6 159.427 1369.25 89263.5
0.409 -0.408617 -4.57963e-06 0.00800034 311.426 -0.120813 -0.287803 26380.6 61315.5 159.427 1369.25 89224.8
0.41 -0.409616 -4.59279e-06 0.00800035 311.524 -0.120986 -0.28863 26342.6 61315.5 159.427 1369.25 89186.8
0.411 -0.410615 -4.60594e-06 0.00800036 311.622 -0.121158 -0.289456 26304.8 61315.4 159.427 1369.25 89148.8
0.412 -0.411613 -4.61912e-06 0.00800037 311.721 -0.121329 -0.290284 26266.8 61315.3 159.427 1369.25 89110.7
0.413 -0.412612 -4.63231e-06 0.00800038 311.82 -0.1215 -0.291112 26228.8 61315.2 159.427 1369.25 89072.7
0.414 -0.413611 -4.64548e-06 0.00800039 311.919 -0.121671 -0.29194 26191.4 61315.1 159.427 1369.25 89035.2
0.415 -0.41461 -4.65868e-06 0.00800041 312.018 -0.121841 -0.292769 26153.5 61315 159.427 1369.25 88997.3
0.416 -0.415609 -4.67187e-06 0.00800042 312.118 -0.122012 -0.293597 26116.3 61314.9 159.427 1369.25 88959.9
0.417 -0.416608 -4.68506e-06 0.00800043 312.218 -0.122182 -0.294426 26079.1 61314.8 159.427 1369.25 88922.6
0.418 -0.417607 -4.69825e-06 0.00800045 312.318 -0.122352 -0.295254 26042.1 61314.7 159.427 1369.25 88885.5
0.419 -0.418605 -4.71146e-06 0.00800046 312.418 -0.122522 -0.296084 26005.1 61314.6 159.427 1369.25 88848.4
0.42 -0.419604 -4.72468e-06 0.00800047 312.519 -0.122691 -0.296914 25968.1 61314.5 159.427 1369.25 88811.3
0.421 -0.420604 -4.73788e-06 0.00800049 312.62 -0.122861 -0.297743 25931.6 61314.4 159.427 1369.25 88774.7
0.422 -0.421602 -4.7511e-06 0.0080005 312.722 -0.123029 -0.298573 25894.8 61314.3 159.427 1369.25 88737.8
0.423 -0.422601 -4.76432e-06 0.00800052 312.823 -0.123198 -0.299403 25858.5 61314.2 159.427 1369.25 88701.4
0.424 -0.4236 -4.77754e-06 0.00800054 312.925 -0.123367 -0.300234 25822.2 61314.1 159.427 1369.25 88665
0.425 -0.424599 -4.79076e-06 0.00800055 313.027 -0.123535 -0.301064 25786.1 61313.9 159.427 1369.25 88628.7
0.426 -0.425598 -4.804e-06 0.00800057 313.13 -0.123703 -0.301895 25750 61313.8 159.427 1369.25 88592.4
0.427 -0.426597 -4.81724e-06 0.00800059 313.232 -0.12387 -0.302727 25713.9 61313.7 159.427 1369.25 88556.2
0.428 -0.427595 -4.83046e-06 0.00800061 313.335 -0.124039 -0.303557 25678.4 61313.5 159.427 1369.25 88520.6
0.429 -0.428595 -4.84373e-06 0.00800063 313.439 -0.124205 -0.30439 25642.5 61313.4 159.427 1369.25 88484.5
0.43 -0.429594 -4.85698e-06 0.00800065 313.542 -0.124372 -0.305222 25606.9 61313.2 159.427 1369.25 88448.9
