t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
0.223 -0.222882 -2.22662e-06 0.008 297.895 -0.0829467 -0.139936 37252.3 61318 159.427 1369.24 100099
0.224 -0.223882 -2.2386e-06 0.008 297.943 -0.0831932 -0.140688 37163.1 61318 159.427 1369.24 100010
0.225 -0.224881 -2.2506e-06 0.008 297.992 -0.083438 -0.141443 37073.6 61318 159.427 1369.24 99920.3
0.226 -0.225881 -2.2626e-06 0.008 298.041 -0.0836837 -0.142197 36985.7 61318 159.427 1369.24 99832.4
0.227 -0.22688 -2.27462e-06 0.008 298.09 -0.0839278 -0.142952 36897.5 61318 159.427 1369.24 99744.2
0.228 -0.22788 -2.28664e-06 0.008 298.139 -0.0841715 -0.143708 36810.1 61318 159.427 1369.24 99656.8
0.229 -0.228879 -2.29868e-06 0.008 298.189 -0.0844148 -0.144464 36723.2 61318 159.427 1369.24 99569.9
0.23 -0.229878 -2.31072e-06 0.008 298.239 -0.0846564 -0.145221 36636.3 61318 159.427 1369.24 99483
0.231 -0.230877 -2.32277e-06 0.008 298.289 -0.0848989 -0.145978 36550.7 61318 159.427 1369.24 99397.5
0.232 -0.231877 -2.33484e-06 0.008 298.339 -0.0851396 -0.146737 36464.8 61318 159.427 1369.24 99311.5
0.233 -0.232876 -2.3469e-06 0.008 298.39 -0.0853813 -0.147495 36380.5 61318 159.427 1369.24 99227.2
0.234 -0.233876 -2.35898e-06 0.008 298.441 -0.0856212 -0.148254 36295.8 61318 159.427 1369.24 99142.5
0.235 -0.234875 -2.37108e-06 0.008 298.492 -0.0858607 -0.149014 36211.7 61318 159.427 1369.24 99058.4
0.236 -0.235874 -2.38317e-06 0.008 298.544 -0.0860998 -0.149775 36128.2 61318 159.427 1369.24 98974.9
0.237 -0.236873 -2.39529e-06 0.008 298.595 -0.086337 -0.150536 36044.4 61318 159.427 1369.24 98891.1
0.238 -0.237873 -2.40741e-06 0.008 298.647 -0.0865752 -0.151298 35962 61318 159.427 1369.24 98808.7
0.239 -0.238872 -2.41953e-06 0.008 298.699 -0.0868129 -0.152059 35880.1 61318 159.427 1369.24 98726.8
0.24 -0.239872 -2.43168e-06 0.008 298.752 -0.0870488 -0.152823 35797.8 61318 159.427 1369.24 98644.5
0.241 -0.240871 -2.44381e-06 0.008 298.805 -0.0872856 -0.153586 35717 61318 159.427 1369.24 98563.7
0.242 -0.241871 -2.45598e-06 0.008 298.858 -0.0875205 -0.15435 35635.7 61318 159.427 1369.24 98482.4
0.243 -0.24287 -2.46813e-06 0.008 298.911 -0.0877564 -0.155114 35555.8 61318 159.427 1369.24 98402.5
0.244 -0.243869 -2.4803e-06 0.008 298.964 -0.0879904 -0.155879 35475.8 61318 159.427 1369.24 98322.5
0.245 -0.244868 -2.49248e-06 0.008 299.018 -0.0882239 -0.156644 35396 61318 159.427 1369.24 98242.7
0.246 -0.245868 -2.50468e-06 0.008 299.072 -0.0884569 -0.157411 35316.6 61318 159.427 1369.24 98163.3
0.247 -0.246867 -2.51686e-06 0.008 299.127 -0.0886908 -0.158176 35238.7 61318 159.427 1369.24 98085.4
0.248 -0.247867 -2.52907e-06 0.008 299.181 -0.0889228 -0.158944 35160.3 61318 159.427 1369.24 98007
0.249 -0.248866 -2.54129e-06 0.008 299.236 -0.0891543 -0.159712 35082.3 61318 159.427 1369.24 97929
0.25 -0.249866 -2.55352e-06 0.008 299.291 -0.0893852 -0.16048 35004.7 61318 159.427 1369.24 97851.4
0.251 -0.250865 -2.56575e-06 0.008 299.346 -0.0896157 -0.161249 34927.7 61318 159.427 1369.24 97774.4
0.252 -0.251864 -2.57799e-06 0.008 299.402 -0.0898457 -0.162018 34851.1 61318 159.427 1369.24 97697.8
0.253 -0.252863 -2.59024e-06 0.008 299.458 -0.090075 -0.162788 34774.8 61318 159.427 1369.24 97621.5
0.254 -0.253863 -2.60248e-06 0.008 299.514 -0.0903054 -0.163557 34699.8 61318 159.427 1369.24 97546.5
0.255 -0.254862 -2.61475e-06 0.008 299.57 -0.0905337 -0.164328 34624.2 61318 159.427 1369.24 97470.9
0.256 -0.255861 -2.62703e-06 0.008 299.627 -0.0907614 -0.1651 34549.1 61318 159.427 1369.24 97395.8
0.257 -0.256861 -2.63932e-06 0.008 299.684 -0.0909885 -0.165872 34474.3 61318 159.427 1369.24 97321
0.258 -0.25786 -2.6516e-06 0.008 299.741 -0.0912159 -0.166644 34400.3 61318 159.427 1369.24 97247
0.259 -0.258859 -2.66388e-06 0.008 299.799 -0.0914428 -0.167416 34326.9 61318 159.427 1369.25 97173.6
0.26 -0.259858 -2.6762e-06 0.00800001 299.856 -0.0916683 -0.16819 34253.2 61318 159.427 1369.25 97099.9
0.261 -0.260858 -2.68852e-06 0.00800001 299.914 -0.0918931 -0.168965 34179.8 61318 159.427 1369.25 97026.4
0.262 -0.261857 -2.70083e-06 0.00800001 299.972 -0.0921189 -0.169738 34107.6 61318 159.427 1369.25 96954.3
0.263 -0.262857 -2.71318e-06 0.00800001 300.031 -0.0923425 -0.170514 34034.8 61318 159.427 1369.25 96881.5
0.264 -0.263856 -2.7255e-06 0.00800001 300.09 -0.0925672 -0.171289 33963.3 61318 159.427 1369.25 96810
0.265 -0.264856 -2.73784e-06 0.00800001 300.149 -0.0927912 -0.172064 33892.1 61318 159.427 1369.25 96738.8
0.266 -0.265855 -2.75021e-06 0.00800001 300.208 -0.093013 -0.172842 33820.3 61318 159.427 1369.25 96666.9
0.267 -0.266854 -2.76256e-06 0.00800001 300.268 -0.0932358 -0.173618 33749.7 61318 159.427 1369.25 96596.4
0.268 -0.267853 -2.77493e-06 0.00800001 300.327 -0.093458 -0.174395 33679.4 61318 159.427 1369.25 96526.1
0.269 -0.268853 -2.78731e-06 0.00800001 300.387 -0.0936795 -0.175173 33609.3 61318 159.427 1369.25 96456
0.27 -0.269852 -2.7997e-06 0.00800001 300.448 -0.0939003 -0.175952 33539.5 61318 159.427 1369.25 96386.1
0.271 -0.270851 -2.8121e-06 0.00800001 300.508 -0.0941204 -0.176731 33469.8 61318 159.427 1369.25 96316.5
0.272 -0.271851 -2.82448e-06 0.00800001 300.569 -0.0943417 -0.177509 33401.4 61318 159.427 1369.25 96248.1
0.273 -0.27285 -2.8369e-06 0.00800001 300.63 -0.0945605 -0.17829 33332.3 61318 159.427 1369.25 96179
0.274 -0.273849 -2.8493e-06 0.00800001 300.692 -0.0947804 -0.179069 33264.5 61318 159.427 1369.25 96111.2
0.275 -0.274848 -2.86173e-06 0.00800001 300.753 -0.094998 -0.17985 33196 61318 159.427 1369.25 96042.6
0.276 -0.275848 -2.87416e-06 0.00800001 300.815 -0.0952164 -0.180631 33128.4 61318 159.427 1369.25 95975.1
0.277 -0.276847 -2.8866e-06 0.00800001 300.877 -0.0954342 -0.181413 33061.1 61318 159.427 1369.25 95907.8
0.278 -0.277847 -2.89905e-06 0.00800001 300.94 -0.0956513 -0.182195 32994.1 61318 159.427 1369.25 95840.7
0.279 -0.278846 -2.91149e-06 0.00800001 301.003 -0.0958685 -0.182977 32927.7 61318 159.427 1369.25 95774.3
0.28 -0.279845 -2.92395e-06 0.00800001 301.065 -0.0960851 -0.18376 32861.4 61318 159.427 1369.25 95708.1
0.281 -0.280845 -2.93642e-06 0.00800001 301.129 -0.0963008 -0.184544 32795.3 61318 159.427 1369.25 95642
0.282 -0.281844 -2.9489e-06 0.00800001 301.192 -0.0965158 -0.185328 32729.5 61318 159.427 1369.25 95576.1
0.283 -0.282843 -2.96136e-06 0.00800001 301.256 -0.0967311 -0.186112 32664.4 61318 159.427 1369.25 95511
0.284 -0.283842 -2.97386e-06 0.00800001 301.32 -0.0969456 -0.186897 32599.3 61318 159.427 1369.25 95445.9
0.285 -0.284842 -2.98635e-06 0.00800001 301.384 -0.0971592 -0.187682 32534.4 61318 159.427 1369.25 95381
0.286 -0.285841 -2.99884e-06 0.00800001 301.449 -0.097374 -0.188467 32470.5 61318 159.427 1369.25 95317.2
0.287 -0.286841 -3.01137e-06 0.00800001 301.514 -0.0975861 -0.189254 32405.9 61318 159.427 1369.25 95252.5
0.288 -0.28784 -3.02388e-06 0.00800001 301.579 -0.0977992 -0.190041 32342.3 61318 159.427 1369.25 95188.9
0.289 -0.28884 -3.03641e-06 0.00800001 301.644 -0.0980115 -0.190828 32278.8 61318 159.427 1369.25 95125.4
0.29 -0.289839 -3.04894e-06 0.00800001 301.71 -0.0982231 -0.191616 32215.5 61318 159.427 1369.25 95062.1
0.291 -0.290838 -3.06147e-06 0.00800001 301.776 -0.0984348 -0.192403 32152.8 61318 159.427 1369.25 94999.4
0.292 -0.291837 -3.07401e-06 0.00800001 301.842 -0.0986458 -0.193191 32090.3 61318 159.427 1369.25 94936.9
0.293 -0.292836 -3.08655e-06 0.00800001 301.908 -0.0988568 -0.19398 32028.2 61318 159.427 1369.25 94874.8
0.294 -0.293836 -3.09911e-06 0.00800001 301.975 -0.0990669 -0.194769 31966.2 61318 159.427 1369.25 94812.8
0.295 -0.294835 -3.11169e-06 0.00800001 302.042 -0.0992762 -0.195559 31904.3 61318 159.427 1369.25 94750.9
0.296 -0.295835 -3.12426e-06 0.00800001 302.109 -0.0994855 -0.196349 31842.9 61318 159.427 1369.25 94689.6
0.297 -0.296834 -3.13684e-06 0.00800001 302.176 -0.0996941 -0.19714 31781.7 61318 159.427 1369.25 94628.3
0.298 -0.297833 -3.14942e-06 0.00800001 302.244 -0.0999027 -0.197931 31720.9 61318 159.427 1369.25 94567.6
0.299 -0.298833 -3.16202e-06 0.00800001 302.312 -0.10011 -0.198722 31660.3 61318 159.427 1369.25 94506.9
0.3 -0.299831 -3.1746e-06 0.00800001 302.38 -0.100318 -0.199513 31600.4 61317.9 159.427 1369.25 94447
0.301 -0.300831 -3.18721e-06 0.00800001 302.449 -0.100525 -0.200305 31540.2 61317.9 159.427 1369.25 94386.9
0.302 -0.30183 -3.19982e-06 0.00800002 302.518 -0.100732 -0.201098 31480.7 61317.9 159.427 1369.25 94327.3
0.303 -0.30283 -3.21244e-06 0.00800002 302.587 -0.100939 -0.201891 31421.2 61317.9 159.427 1369.25 94267.8
0.304 -0.303829 -3.22506e-06 0.00800002 302.656 -0.101145 -0.202684 31362.1 61317.9 159.427 1369.25 94208.7
0.305 -0.304828 -3.2377e-06 0.00800002 302.726 -0.10135 -0.203478 31303.1 61317.9 159.427 1369.25 94149.7
0.306 -0.305828 -3.25033e-06 0.00800002 302.796 -0.101555 -0.204272 31244.6 61317.9 159.427 1369.25 94091.2
0.307 -0.306827 -3.26299e-06 0.00800002 302.866 -0.10176 -0.205068 31186.1 61317.9 159.427 1369.25 94032.7
0.308 -0.307827 -3.27563e-06 0.00800002 302.936 -0.101964 -0.205862 31128.2 61317.9 159.427 1369.25 93974.8
0.309 -0.308825 -3.28828e-06 0.00800002 303.007 -0.102168 -0.206657 31070.3 61317.9 159.427 1369.25 93916.9
0.31 -0.309825 -3.30094e-06 0.00800002 303.078 -0.102372 -0.207453 31012.8 61317.9 159.427 1369.25 93859.4
0.311 -0.310824 -3.31361e-06 0.00800002 303.149 -0.102575 -0.208249 30955.8 61317.9 159.427 1369.25 93802.4
0.312 -0.311823 -3.32628e-06 0.00800002 303.221 -0.102778 -0.209046 30898.7 61317.9 159.427 1369.25 93745.3
0.313 -0.312823 -3.33896e-06 0.00800002 303.292 -0.102981 -0.209842 30842.1 61317.9 159.427 1369.25 93688.7
0.314 -0.313822 -3.35166e-06 0.00800002 303.364 -0.103182 -0.21064 30785.5 61317.9 159.427 1369.25 93632
0.315 -0.314822 -3.36435e-06 0.00800002 303.437 -0.103384 -0.211438 30729.3 61317.9 159.427 1369.25 93575.9
0.316 -0.315821 -3.37706e-06 0.00800002 303.509 -0.103585 -0.212236 30673 61317.9 159.427 1369.25 93519.6
0.317 -0.31682 -3.38976e-06 0.00800002 303.582 -0.103785 -0.213035 30617.3 61317.9 159.427 1369.25 93463.8
0.318 -0.317819 -3.40247e-06 0.00800002 303.655 -0.103986 -0.213833 30562 61317.9 159.427 1369.25 93408.6
0.319 -0.318819 -3.41518e-06 0.00800002 303.729 -0.104186 -0.214633 30506.7 61317.9 159.427 1369.25 93353.2
0.32 -0.319818 -3.42791e-06 0.00800002 303.802 -0.104386 -0.215432 30451.7 61317.9 159.427 1369.25 93298.2
0.321 -0.320817 -3.44063e-06 0.00800003 303.876 -0.104585 -0.216232 30397.2 61317.9 159.427 1369.25 93243.7
0.322 -0.321817 -3.45337e-06 0.00800003 303.95 -0.104784 -0.217033 30342.5 61317.9 159.427 1369.25 93189.1
0.323 -0.322816 -3.46611e-06 0.00800003 304.025 -0.104983 -0.217833 30288.3 61317.9 159.427 1369.25 93134.9
0.324 -0.323815 -3.47885e-06 0.00800003 304.099 -0.105182 -0.218634 30234.5 61317.8 159.427 1369.25 93081.1
0.325 -0.324815 -3.49161e-06 0.00800003 304.174 -0.105379 -0.219436 30180.6 61317.8 159.427 1369.25 93027.1
0.326 -0.325814 -3.50437e-06 0.00800003 304.25 -0.105577 -0.220238 30127.1 61317.8 159.427 1369.25 92973.6
0.327 -0.326813 -3.51714e-06 0.00800003 304.325 -0.105773 -0.22104 30073.6 61317.8 159.427 1369.25 92920.1
0.328 -0.327812 -3.52989e-06 0.00800003 304.401 -0.105971 -0.221841 30021 61317.8 159.427 1369.25 92867.5
0.329 -0.328812 -3.54267e-06 0.00800003 304.477 -0.106167 -0.222644 29968.2 61317.8 159.427 1369.25 92814.7
0.33 -0.329811 -3.55546e-06 0.00800003 304.553 -0.106363 -0.223448 29915.3 61317.8 159.427 1369.25 92761.8
0.331 -0.33081 -3.56824e-06 0.00800003 304.63 -0.106559 -0.224251 29863.2 61317.8 159.427 1369.25 92709.7
0.332 -0.33181 -3.58104e-06 0.00800003 304.707 -0.106754 -0.225056 29811 61317.8 159.427 1369.25 92657.5
0.333 -0.332809 -3.59385e-06 0.00800004 304.784 -0.106948 -0.225861 29758.6 61317.8 159.427 1369.25 92605.1
0.334 -0.333809 -3.60665e-06 0.00800004 304.861 -0.107143 -0.226665 29707.2 61317.8 159.427 1369.25 92553.6
0.335 -0.334808 -3.61947e-06 0.00800004 304.939 -0.107337 -0.227471 29655.6 61317.8 159.427 1369.25 92502
0.336 -0.335807 -3.63229e-06 0.00800004 305.017 -0.107531 -0.228276 29604.3 61317.8 159.427 1369.25 92450.7
0.337 -0.336806 -3.6451e-06 0.00800004 305.095 -0.107725 -0.229081 29553.5 61317.8 159.427 1369.25 92399.9
0.338 -0.337805 -3.65792e-06 0.00800004 305.173 -0.107918 -0.229887 29502.5 61317.7 159.427 1369.25 92349
0.339 -0.338805 -3.67076e-06 0.00800004 305.252 -0.108111 -0.230694 29451.8 61317.7 159.427 1369.25 92298.2
0.34 -0.339804 -3.6836e-06 0.00800004 305.331 -0.108303 -0.231501 29401.4 61317.7 159.427 1369.25 92247.8
0.341 -0.340803 -3.69644e-06 0.00800004 305.411 -0.108496 -0.232308 29351.4 61317.7 159.427 1369.25 92197.8
0.342 -0.341803 -3.70928e-06 0.00800005 305.49 -0.108688 -0.233115 29301.6 61317.7 159.427 1369.25 92148
0.343 -0.342802 -3.72214e-06 0.00800005 305.57 -0.108879 -0.233923 29251.7 61317.7 159.427 1369.25 92098.1
0.344 -0.343802 -3.73501e-06 0.00800005 305.65 -0.10907 -0.234732 29202.1 61317.7 159.427 1369.25 92048.5
0.345 -0.344801 -3.74787e-06 0.00800005 305.73 -0.109261 -0.23554 29152.8 61317.7 159.427 1369.25 91999.2
0.346 -0.3458 -3.76074e-06 0.00800005 305.811 -0.109452 -0.236349 29103.9 61317.7 159.427 1369.25 91950.2
0.347 -0.3468 -3.77362e-06 0.00800005 305.892 -0.109642 -0.237158 29054.7 61317.7 159.427 1369.25 91901.1
0.348 -0.347798 -3.78649e-06 0.00800005 305.973 -0.109831 -0.237967 29006 61317.6 159.427 1369.25 91852.4
0.349 -0.348798 -3.79938e-06 0.00800006 306.055 -0.110021 -0.238777 28957.5 61317.6 159.427 1369.25 91803.8
0.35 -0.349797 -3.81227e-06 0.00800006 306.136 -0.11021 -0.239587 28909.2 61317.6 159.427 1369.25 91755.5
0.351 -0.350796 -3.82517e-06 0.00800006 306.218 -0.110399 -0.240397 28861.2 61317.6 159.427 1369.25 91707.5
0.352 -0.351796 -3.83806e-06 0.00800006 306.3 -0.110588 -0.241208 28813.5 61317.6 159.427 1369.25 91659.8
0.353 -0.352795 -3.85098e-06 0.00800006 306.383 -0.110776 -0.24202 28765.6 61317.6 159.427 1369.25 91611.8
0.354 -0.353795 -3.8639e-06 0.00800007 306.466 -0.110963 -0.242832 28717.9 61317.6 159.427 1369.25 91564.2
0.355 -0.354794 -3.87682e-06 0.00800007 306.549 -0.111151 -0.243643 28670.6 61317.6 159.427 1369.25 91516.8
0.356 -0.355793 -3.88974e-06 0.00800007 306.632 -0.111338 -0.244455 28623.5 61317.5 159.427 1369.25 91469.7
0.357 -0.356793 -3.90267e-06 0.00800007 306.716 -0.111525 -0.245268 28576.6 61317.5 159.427 1369.25 91422.8
0.358 -0.357792 -3.91561e-06 0.00800007 306.8 -0.111711 -0.246081 28529.6 61317.5 159.427 1369.25 91375.8
0.359 -0.358791 -3.92853e-06 0.00800008 306.884 -0.111898 -0.246893 28483.4 61317.5 159.427 1369.25 91329.6
0.36 -0.35979 -3.94148e-06 0.00800008 306.968 -0.112083 -0.247707 28436.8 61317.5 159.427 1369.25 91283
0.361 -0.360789 -3.95441e-06 0.00800008 307.053 -0.11227 -0.24852 28391.1 61317.5 159.427 1369.25 91237.2
0.362 -0.361789 -3.96737e-06 0.00800008 307.138 -0.112455 -0.249334 28345 61317.4 159.427 1369.25 91191.1
0.363 -0.362788 -3.98033e-06 0.00800008 307.223 -0.11264 -0.250148 28299.1 61317.4 159.427 1369.25 91145.2
0.364 -0.363788 -3.99329e-06 0.00800009 307.309 -0.112825 -0.250963 28253.6 61317.4 159.427 1369.25 91099.6
0.365 -0.364787 -4.00626e-06 0.00800009 307.395 -0.113009 -0.251778 28208.2 61317.4 159.427 1369.25 91054.2
0.366 -0.365786 -4.01925e-06 0.00800009 307.481 -0.113192 -0.252594 28162.5 61317.4 159.427 1369.25 91008.6
0.367 -0.366786 -4.03222e-06 0.0080001 307.567 -0.113377 -0.253409 28117.6 61317.3 159.427 1369.25 90963.7
0.368 -0.367785 -4.04519e-06 0.0080001 307.654 -0.113561 -0.254224 28073 61317.3 159.427 1369.25 90919
0.369 -0.368784 -4.05818e-06 0.0080001 307.74 -0.113743 -0.255041 28028.2 61317.3 159.427 1369.25 90874.1
0.37 -0.369783 -4.07118e-06 0.0080001 307.828 -0.113926 -0.255857 27983.5 61317.3 159.427 1369.25 90829.4
0.371 -0.370782 -4.08416e-06 0.00800011 307.915 -0.114109 -0.256673 27939.5 61317.3 159.427 1369.25 90785.4
0.372 -0.371782 -4.09717e-06 0.00800011 308.003 -0.114291 -0.257491 27895.1 61317.2 159.427 1369.25 90741
0.373 -0.372781 -4.11019e-06 0.00800011 308.091 -0.114473 -0.258308 27851 61317.2 159.427 1369.25 90696.9
0.374 -0.373781 -4.1232e-06 0.00800012 308.179 -0.114654 -0.259126 27807.1 61317.2 159.427 1369.25 90652.9
0.375 -0.37478 -4.13623e-06 0.00800012 308.268 -0.114835 -0.259945 27763.3 61317.2 159.427 1369.25 90609.2
0.376 -0.375779 -4.14923e-06 0.00800012 308.356 -0.115018 -0.260761 27720.4 61317.1 159.427 1369.25 90566.2
0.377 -0.376779 -4.16225e-06 0.00800013 308.445 -0.115199 -0.26158 27677 61317.1 159.427 1369.25 90522.8
0.378 -0.377778 -4.17529e-06 0.00800013 308.535 -0.115379 -0.262399 27633.9 61317.1 159.427 1369.25 90479.6
0.379 -0.378778 -4.18835e-06 0.00800014 308.624 -0.115558 -0.26322 27590.4 61317 159.427 1369.25 90436.1
0.38 -0.379777 -4.20137e-06 0.00800014 308.714 -0.115738 -0.264038 27547.8 61317 159.427 1369.25 90393.4
0.381 -0.380776 -4.21441e-06 0.00800014 308.804 -0.115918 -0.264857 27505.2 61317 159.427 1369.25 90350.9
0.382 -0.381775 -4.22745e-06 0.00800015 308.895 -0.116098 -0.265677 27462.9 61316.9 159.427 1369.25 90308.5
0.383 -0.382774 -4.24051e-06 0.00800015 308.985 -0.116277 -0.266497 27420.6 61316.9 159.427 1369.25 90266.2
0.384 -0.383774 -4.25356e-06 0.00800016 309.076 -0.116456 -0.267317 27378.6 61316.9 159.427 1369.25 90224.2
0.385 -0.384773 -4.26664e-06 0.00800016 309.168 -0.116634 -0.268139 27336.1 61316.8 159.427 1369.25 90181.7
0.386 -0.385772 -4.27971e-06 0.00800017 309.259 -0.116812 -0.26896 27294.4 61316.8 159.427 1369.25 90139.9
0.387 -0.386772 -4.29278e-06 0.00800017 309.351 -0.11699 -0.269781 27252.8 61316.8 159.427 1369.25 90098.3
0.388 -0.387771 -4.30585e-06 0.00800018 309.443 -0.117168 -0.270603 27211.4 61316.7 159.427 1369.25 90056.8
0.389 -0.388771 -4.31893e-06 0.00800018 309.535 -0.117346 -0.271425 27170.1 61316.7 159.427 1369.25 90015.5
0.39 -0.38977 -4.33201e-06 0.00800019 309.628 -0.117523 -0.272246 27129.1 61316.6 159.427 1369.25 89974.4
0.391 -0.390769 -4.3451e-06 0.0080002 309.721 -0.1177 -0.273069 27088.1 61316.6 159.427 1369.25 89933.4
0.392 -0.391768 -4.3582e-06 0.0080002 309.814 -0.117876 -0.273892 27046.9 61316.6 159.427 1369.25 89892.2
0.393 -0.392767 -4.37129e-06 0.00800021 309.907 -0.118052 -0.274715 27006.3 61316.5 159.427 1369.25 89851.4
0.394 -0.393767 -4.3844e-06 0.00800021 310.001 -0.118228 -0.275538 26965.7 61316.5 159.427 1369.25 89810.8
0.395 -0.394766 -4.3975e-06 0.00800022 310.095 -0.118404 -0.276361 26925.3 61316.4 159.427 1369.25 89770.4
0.396 -0.395765 -4.41063e-06 0.00800023 310.189 -0.118579 -0.277186 26885 61316.4 159.427 1369.25 89730
0.397 -0.396765 -4.42374e-06 0.00800023 310.284 -0.118755 -0.27801 26844.8 61316.3 159.427 1369.25 89689.8
0.398 -0.397764 -4.43684e-06 0.00800024 310.379 -0.118931 -0.278833 26805.4 61316.3 159.427 1369.25 89650.3
0.399 -0.398764 -4.44998e-06 0.00800025 310.474 -0.119105 -0.279658 26765.4 61316.2 159.427 1369.25 89610.3
0.4 -0.399763 -4.46311e-06 0.00800026 310.569 -0.119279 -0.280483 26725.7 61316.1 159.427 1369.25 89570.5
0.401 -0.400762 -4.47625e-06 0.00800027 310.665 -0.119453 -0.281309 26685.9 61316.1 159.427 1369.25 89530.7
0.402 -0.401762 -4.48938e-06 0.00800027 310.761 -0.119628 -0.282134 26646.9 61316 159.427 1369.25 89491.6
0.403 -0.402761 -4.50253e-06 0.00800028 310.857 -0.119801 -0.28296 26607.5 61316 159.427 1369.25 89452.2
0.404 -0.403759 -4.51564e-06 0.00800029 310.953 -0.119976 -0.283784 26568.9 61315.9 159.427 1369.25 89413.4
0.405 -0.404759 -4.52881e-06 0.0080003 311.05 -0.120148 -0.284611 26529.6 61315.8 159.427 1369.25 89374.1
0.406 -0.405758 -4.54196e-06 0.00800031 311.147 -0.120321 -0.285437 26491 61315.8 159.427 1369.25 89335.5
0.407 -0.406757 -4.55511e-06 0.00800032 311.244 -0.120494 -0.286263 26452.5 61315.7 159.427 1369.25 89296.9
0.408 -0.407757 -4.56827e-06 0.00800033 311.342 -0.120667 -0.28709 26414.1 61315.6 159.427 1369.25 89258.4
0.409 -0.408756 -4.58145e-06 0.00800034 311.44 -0.120838 -0.287918 26375.5 61315.5 159.427 1369.25 89219.7
0.41 -0.409755 -4.59462e-06 0.00800035 311.538 -0.121011 -0.288745 26337.5 61315.5 159.427 1369.25 89181.7
0.411 -0.410755 -4.6078e-06 0.00800036 311.636 -0.121182 -0.289573 26299.3 61315.4 159.427 1369.25 89143.4
0.412 -0.411754 -4.62099e-06 0.00800037 311.735 -0.121353 -0.290401 26261.3 61315.3 159.427 1369.25 89105.2
0.413 -0.412753 -4.63417e-06 0.00800038 311.834 -0.121524 -0.291229 26223.6 61315.2 159.427 1369.25 89067.4
0.414 -0.413753 -4.64736e-06 0.0080004 311.933 -0.121695 -0.292058 26185.9 61315.1 159.427 1369.25 89029.7
0.415 -0.414752 -4.66054e-06 0.00800041 312.032 -0.121867 -0.292885 26148.6 61315 159.427 1369.25 88992.3
0.416 -0.415751 -4.67375e-06 0.00800042 312.132 -0.122036 -0.293715 26110.9 61314.9 159.427 1369.25 88954.5
0.417 -0.41675 -4.68694e-06 0.00800043 312.232 -0.122206 -0.294544 26073.8 61314.8 159.427 1369.25 88917.3
0.418 -0.417749 -4.70014e-06 0.00800045 312.332 -0.122376 -0.295373 26036.7 61314.7 159.427 1369.25 88880.1
0.419 -0.418749 -4.71336e-06 0.00800046 312.433 -0.122546 -0.296203 25999.7 61314.6 159.427 1369.25 88843
0.42 -0.419748 -4.72658e-06 0.00800048 312.534 -0.122715 -0.297033 25962.7 61314.5 159.427 1369.25 88805.9
0.421 -0.420748 -4.73978e-06 0.00800049 312.635 -0.122885 -0.297863 25926.3 61314.4 159.427 1369.25 88769.4
0.422 -0.421747 -4.75302e-06 0.00800051 312.736 -0.123053 -0.298694 25889.4 61314.3 159.427 1369.25 88732.4
0.423 -0.422746 -4.76624e-06 0.00800052 312.838 -0.123222 -0.299524 25853.1 61314.2 159.427 1369.25 88696
0.424 -0.423746 -4.77946e-06 0.00800054 312.94 -0.123391 -0.300354 25816.9 61314.1 159.427 1369.25 88659.7
0.425 -0.424745 -4.7927e-06 0.00800056 313.042 -0.123559 -0.301185 25780.8 61313.9 159.427 1369.25 88623.4
0.426 -0.425744 -4.80595e-06 0.00800057 313.145 -0.123727 -0.302018 25744.6 61313.8 159.427 1369.25 88587
0.427 -0.426744 -4.81918e-06 0.00800059 313.248 -0.123895 -0.302849 25708.7 61313.7 159.427 1369.25 88551.1
0.428 -0.427743 -4.83243e-06 0.00800061 313.351 -0.124063 -0.30368 25673 61313.5 159.427 1369.25 88515.2
0.429 -0.428742 -4.84567e-06 0.00800063 313.454 -0.12423 -0.304512 25637.3 61313.4 159.427 1369.25 88479.3
0.43 -0.429741 -4.85892e-06 0.00800065 313.558 -0.124396 -0.305344 25601.7 61313.2 159.427 1369.25 88443.6
