V 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
-0.043 135719 2151.86 1874.93 1780.99 1733.09 1703.81 1684.05 1669.64 1658.65 1650.02 1642.99 1637.14 1632.23 1628.03 1624.36 1621.13 1618.29 1615.76 1613.5 1611.42 1609.5
-0.042 136171 2152.97 1875.83 1781.66 1733.76 1704.49 1684.67 1670.22 1659.23 1650.61 1643.54 1637.69 1632.76 1628.57 1624.88 1621.64 1618.82 1616.2 1613.92 1611.84 1610.01
-0.041 136628 2154.12 1876.65 1782.45 1734.41 1705.13 1685.28 1670.82 1659.82 1651.14 1644.07 1638.28 1633.32 1629.06 1625.34 1622.16 1619.28 1616.69 1614.45 1612.37 1610.48
-0.04 137097 2155.25 1877.55 1783.25 1735.15 1705.82 1685.91 1671.43 1660.45 1651.76 1644.63 1638.81 1633.8 1629.6 1625.9 1622.64 1619.76 1617.2 1614.93 1612.84 1610.94
-0.039 137561 2156.5 1878.46 1784.06 1735.9 1706.54 1686.61 1672.09 1661.06 1652.34 1645.24 1639.39 1634.39 1630.11 1626.42 1623.19 1620.31 1617.76 1615.46 1613.35 1611.45
-0.038 138042 2157.74 1879.43 1784.86 1736.71 1707.24 1687.31 1672.73 1661.68 1652.98 1645.9 1639.94 1635 1630.75 1627 1623.73 1620.84 1618.29 1616.02 1613.88 1611.97
-0.037 138524 2159.02 1880.41 1785.71 1737.52 1708.01 1687.95 1673.45 1662.37 1653.6 1646.52 1640.62 1635.61 1631.32 1627.62 1624.31 1621.45 1618.84 1616.58 1614.47 1612.54
-0.036 139019 2160.4 1881.47 1786.67 1738.28 1708.75 1688.69 1674.13 1663.05 1654.26 1647.17 1641.2 1636.21 1631.93 1628.21 1624.97 1622.02 1619.46 1617.08 1614.99 1613.1
-0.035 139515 2161.87 1882.56 1787.59 1739.16 1709.57 1689.48 1674.94 1663.79 1655.01 1647.84 1641.9 1636.92 1632.58 1628.82 1625.52 1622.65 1620.06 1617.68 1615.61 1613.62
-0.034 140028 2163.3 1883.66 1788.63 1740.1 1710.42 1690.26 1675.72 1664.48 1655.69 1648.53 1642.6 1637.57 1633.26 1629.52 1626.25 1623.34 1620.72 1618.33 1616.2 1614.29
-0.033 140544 2164.78 1884.84 1789.56 1740.99 1711.36 1691.12 1676.44 1665.29 1656.48 1649.25 1643.31 1638.26 1633.98 1630.18 1626.89 1623.91 1621.37 1618.96 1616.89 1614.93
-0.032 141063 2166.48 1885.99 1790.67 1741.99 1712.17 1692 1677.37 1666.07 1657.21 1650 1644.04 1639.02 1634.69 1630.94 1627.61 1624.67 1622.02 1619.64 1617.55 1615.59
-0.031 141605 2168.14 1887.29 1791.74 1742.98 1713.13 1692.89 1678.16 1666.91 1658.08 1650.88 1644.87 1639.75 1635.47 1631.69 1628.36 1625.34 1622.69 1620.32 1618.21 1616.24
-0.03 142140 2169.87 1888.65 1792.96 1744.05 1714.12 1693.87 1679.12 1667.88 1658.95 1651.73 1645.66 1640.53 1636.17 1632.46 1629.12 1626.12 1623.51 1621.09 1618.94 1616.96
-0.029 142689 2171.59 1889.99 1794.05 1745.12 1715.24 1694.84 1680.03 1668.76 1659.82 1652.56 1646.51 1641.45 1637 1633.23 1629.87 1626.86 1624.28 1621.91 1619.72 1617.71
-0.028 143252 2173.45 1891.43 1795.31 1746.28 1716.29 1695.89 1681.09 1669.77 1660.78 1653.45 1647.4 1642.29 1637.94 1634.1 1630.69 1627.68 1625.11 1622.66 1620.53 1618.47
-0.027 143819 2175.59 1892.92 1796.68 1747.55 1717.5 1696.96 1682.11 1670.7 1661.73 1654.41 1648.34 1643.26 1638.78 1634.95 1631.6 1628.56 1625.87 1623.56 1621.35 1619.36
-0.026 144400 2177.63 1894.51 1798.11 1748.8 1718.71 1698.16 1683.23 1671.79 1662.81 1655.47 1649.35 1644.17 1639.75 1635.92 1632.49 1629.51 1626.81 1624.39 1622.21 1620.15
-0.025 144986 2179.76 1896.18 1799.57 1750.16 1719.96 1699.34 1684.38 1672.88 1663.85 1656.46 1650.35 1645.16 1640.78 1636.92 1633.5 1630.46 1627.72 1625.29 1623.12 1621.09
-0.024 145587 2182.19 1897.95 1801.06 1751.63 1721.24 1700.59 1685.64 1674.12 1665.01 1657.63 1651.52 1646.28 1641.8 1637.89 1634.46 1631.44 1628.76 1626.3 1624.12 1622.11
-0.023 146185 2184.62 1899.76 1802.76 1753.12 1722.73 1701.98 1686.88 1675.4 1666.26 1658.75 1652.6 1647.49 1642.99 1639.01 1635.65 1632.53 1629.77 1627.37 1625.17 1623.05
-0.022 146816 2187.16 1901.83 1804.39 1754.66 1724.09 1703.43 1688.23 1676.63 1667.51 1660.14 1653.91 1648.6 1644.15 1640.16 1636.74 1633.7 1630.95 1628.49 1626.24 1624.21
-0.021 147445 2189.94 1903.93 1806.35 1756.41 1725.74 1704.92 1689.64 1678.14 1668.9 1661.42 1655.17 1649.92 1645.38 1641.47 1637.97 1634.88 1632.11 1629.66 1627.45 1625.27
-0.02 148081 2192.95 1906.19 1808.26 1758.22 1727.41 1706.53 1691.27 1679.64 1670.41 1662.77 1656.65 1651.22 1646.76 1642.69 1639.27 1636.1 1633.39 1630.82 1628.64 1626.5
-0.019 148733 2195.96 1908.47 1810.28 1760.14 1729.26 1708.2 1692.89 1681.23 1671.95 1664.39 1658.07 1652.7 1648.19 1644.11 1640.64 1637.47 1634.79 1632.28 1629.88 1627.86
-0.018 149393 2199.41 1911.18 1812.63 1762.06 1731.13 1710.14 1694.69 1682.93 1673.7 1665.98 1659.77 1654.23 1649.62 1645.7 1642.23 1638.92 1636.14 1633.66 1631.32 1629.19
-0.017 150071 2203.05 1913.84 1815.11 1764.39 1733.28 1712.07 1696.54 1684.77 1675.36 1667.76 1661.42 1656.04 1651.46 1647.27 1643.77 1640.66 1637.74 1635.26 1632.95 1630.78
-0.016 150766 2207.05 1916.85 1817.61 1766.69 1735.54 1714.31 1698.78 1686.73 1677.4 1669.67 1663.33 1657.84 1653.07 1649.11 1645.53 1642.4 1639.5 1636.88 1634.46 1632.41
-0.015 151460 2211.41 1919.98 1820.47 1769.41 1738.04 1716.64 1700.97 1689.05 1679.53 1671.77 1665.34 1659.87 1655.02 1651.05 1647.35 1644.13 1641.39 1638.78 1636.41 1634.25
-0.014 152174 2216.13 1923.72 1823.68 1772.19 1740.7 1719.12 1703.34 1691.41 1681.94 1674.05 1667.45 1662.1 1657.28 1653.24 1649.53 1646.19 1643.35 1640.71 1638.34 1636.21
-0.013 152906 2221.17 1927.72 1827.12 1775.48 1743.63 1721.99 1706.25 1694.02 1684.47 1676.52 1670 1664.33 1659.63 1655.44 1651.83 1648.48 1645.5 1642.94 1640.52 1638.19
-0.012 153657 2226.78 1931.8 1830.92 1779.05 1746.87 1725.24 1709.2 1696.99 1687.22 1679.4 1672.68 1667.1 1662.25 1658.01 1654.25 1650.98 1647.97 1645.43 1642.9 1640.67
-0.011 154393 2233.28 1936.92 1835.13 1782.87 1750.6 1728.72 1712.47 1700.39 1690.56 1682.57 1675.68 1670.06 1665.29 1660.9 1657.23 1653.79 1650.84 1648.07 1645.53 1643.34
-0.01 155184 2240.73 1942.32 1839.94 1787.33 1754.87 1732.72 1716.43 1704.11 1694.02 1685.99 1679.26 1673.31 1668.33 1664.14 1660.45 1657.07 1653.92 1651 1648.7 1646.47
-0.009 155961 2248.9 1948.76 1845.39 1792.34 1759.75 1737.24 1720.89 1708.06 1698.08 1690.1 1683.02 1677.19 1672.15 1667.72 1663.87 1660.42 1657.6 1654.76 1651.94 1649.89
-0.008 156760 2258.69 1955.9 1851.92 1798.19 1765.16 1742.64 1725.84 1713.03 1702.85 1694.66 1687.6 1681.68 1676.7 1672.15 1668.3 1664.63 1661.36 1658.76 1656.27 1653.95
-0.007 157580 2270.22 1964.47 1859.42 1805.03 1771.85 1748.73 1732.06 1718.86 1708.4 1699.96 1693.18 1687.18 1682.02 1677.43 1673.36 1669.89 1666.62 1663.79 1661.13 1658.42
-0.006 158422 2284.03 1974.99 1868.86 1814.01 1779.97 1756.27 1739.33 1725.97 1715.3 1706.99 1699.57 1693.69 1688.31 1683.67 1679.14 1675.87 1672.36 1669.37 1666.65 1663.96
-0.005 159253 2301.78 1988.13 1880.59 1824.46 1789.7 1765.81 1748.23 1734.47 1723.93 1715.17 1708.15 1701.42 1695.92 1691.36 1687.1 1683.15 1680.17 1676.75 1674.23 1671.3
-0.004 160175 2324.67 2006.09 1895.61 1837.93 1802.35 1778.53 1760.49 1746.23 1735.8 1726.29 1718.42 1711.69 1706.45 1701.39 1697.34 1693.3 1689.84 1686.62 1683.37 1680.87
-0.003 160988 2357.36 2029.8 1916.97 1857.93 1821.5 1795.86 1777.51 1762.43 1751.07 1742.19 1733.77 1726.89 1721.36 1715.47 1711.24 1707.27 1703.15 1700.37 1696.82 1694.1
-0.002 161957 2409.89 2069.82 1950.78 1888.53 1850.45 1823.47 1804.37 1788.69 1776.28 1765.66 1757.83 1751.34 1743.52 1738.2 1733.19 1729.57 1725.33 1721.73 1718.5 1715.4
-0.001 162821 2518.31 2153.05 2021.57 1955.32 1912.25 1883.18 1859.27 1845.05 1828.55 1816.56 1807.05 1798.51 1792.41 1785.29 1779.1 1775.98 1770.17 1766.69 1762.55 1760.24
-5.41858e-14 62846.7 2019.22 1773.94 1692.19 1651.31 1626.78 1610.43 1598.75 1589.99 1583.18 1577.73 1573.27 1569.55 1566.4 1563.71 1561.37 1559.33 1557.53 1555.92 1554.49 1553.2
0.001 65723.3 2094.59 1851.84 1767.3 1727.86 1704.45 1687.31 1676.07 1667.73 1659.48 1654.03 1651.31 1645.91 1643.23 1640.55 1637.88 1635.21 1635.21 1632.56 1629.92 1629.92
0.002 65698 2095.25 1850.32 1768.89 1727.82 1702.93 1687.2 1675.94 1666.21 1660.7 1655.23 1649.79 1647.09 1643.05 1640.36 1637.69 1636.35 1633.69 1632.37 1631.04 1629.72
0.003 65711.1 2095.91 1851.07 1768.41 1727.79 1703.33 1687.1 1675.82 1666.53 1660.1 1654.62 1650.08 1646.47 1642.87 1640.18 1638.4 1635.72 1633.95 1632.17 1631.29 1630.4
0.004 65705.1 2095.49 1850.69 1768.97 1727.76 1703.5 1687 1675.7 1666.63 1659.72 1654.24 1650.14 1646.07 1642.7 1640 1637.99 1635.98 1633.98 1632.65 1631.32 1629.99
0.005 65714.5 2095.5 1850.54 1768.7 1727.73 1703.58 1686.9 1675.02 1666.64 1659.44 1654.5 1649.58 1646.32 1643.07 1640.37 1637.68 1636.07 1633.93 1632.33 1631.26 1629.66
0.006 65712.3 2095.74 1850.51 1768.54 1727.71 1703.13 1686.81 1675 1666.61 1659.67 1654.17 1649.61 1645.97 1642.81 1640.11 1637.86 1635.62 1633.84 1632.5 1631.17 1629.83
0.007 65703.6 2095.48 1850.54 1768.89 1727.69 1703.2 1686.72 1675.36 1666.55 1659.41 1654.28 1649.58 1646.08 1642.97 1640.26 1637.95 1635.64 1633.72 1632.19 1631.05 1629.52
0.008 65705.2 2095.45 1850.19 1768.38 1727.67 1703.25 1686.63 1675.26 1666.48 1659.52 1654 1649.53 1646.12 1642.71 1640 1637.64 1635.62 1633.93 1632.26 1630.92 1629.58
0.009 65700.9 2095.59 1850.35 1768.35 1727.66 1702.95 1686.87 1675.16 1666.4 1659.58 1654.05 1649.46 1645.81 1642.79 1640.07 1637.66 1635.56 1633.76 1632.27 1630.78 1629.59
0.01 65703.9 2095.4 1850.17 1768.34 1727.65 1703 1686.75 1675.06 1666.32 1659.34 1654.07 1649.38 1645.82 1642.54 1639.82 1637.65 1635.49 1633.87 1632.25 1630.64 1629.56
0.011 65701.9 2095.37 1850.07 1768.35 1727.64 1703.03 1686.65 1674.96 1666.23 1659.37 1653.81 1649.55 1645.8 1642.57 1639.84 1637.62 1635.4 1633.68 1632.21 1630.74 1629.27
0.012 65696 2095.46 1850.03 1768.37 1727.39 1702.8 1686.56 1674.87 1666.15 1659.37 1653.81 1649.43 1645.53 1642.57 1639.83 1637.34 1635.53 1633.72 1631.92 1630.57 1629.22
0.013 65696.1 2095.31 1850.02 1768.4 1727.41 1702.84 1686.47 1674.78 1666.06 1659.15 1653.79 1649.32 1645.5 1642.33 1639.81 1637.29 1635.41 1633.53 1631.86 1630.62 1629.16
0.014 65692.6 2095.29 1850.06 1768.21 1727.43 1702.65 1686.39 1674.69 1665.98 1659.15 1653.76 1649.21 1645.46 1642.32 1639.77 1637.43 1635.29 1633.54 1631.8 1630.44 1629.09
0.015 65694 2095.36 1849.89 1768.07 1727.24 1702.69 1686.31 1674.61 1665.89 1659.13 1653.54 1649.09 1645.41 1642.28 1639.54 1637.35 1635.17 1633.35 1631.9 1630.45 1629.01
0.016 65692 2095.24 1849.77 1768.15 1727.28 1702.53 1686.24 1674.53 1665.81 1658.93 1653.51 1649.16 1645.35 1642.24 1639.49 1637.09 1635.04 1633.34 1631.64 1630.28 1628.92
0.017 65694.3 2095.22 1849.9 1768.05 1727.14 1702.57 1686.17 1674.46 1665.73 1658.91 1653.47 1649.04 1645.28 1642.19 1639.44 1637.18 1635.08 1633.31 1631.71 1630.27 1628.99
0.018 65693.4 2095.16 1849.85 1767.97 1727.02 1702.44 1686.11 1674.54 1665.65 1658.89 1653.42 1648.92 1645.22 1642.14 1639.38 1637.09 1634.95 1633.13 1631.61 1630.1 1628.89
0.019 65690.1 2095.19 1849.65 1767.91 1727.07 1702.48 1686.05 1674.31 1665.58 1658.86 1653.38 1648.96 1645.15 1642.08 1639.32 1637 1634.97 1633.1 1631.51 1630.07 1628.78
0.02 65690.4 2094.95 1849.67 1767.87 1726.97 1702.36 1686 1674.25 1665.65 1658.69 1653.33 1648.84 1645.08 1642.02 1639.25 1636.91 1634.84 1633.05 1631.55 1630.04 1628.81
0.021 65688.3 2095.03 1849.55 1767.69 1726.89 1702.26 1685.95 1674.32 1665.57 1658.66 1653.28 1648.73 1645.01 1641.96 1639.18 1636.81 1634.84 1633.01 1631.44 1630 1628.7
0.022 65689.5 2094.96 1849.47 1767.69 1726.82 1702.31 1685.9 1674.26 1665.37 1658.63 1653.23 1648.62 1644.93 1641.77 1639.11 1636.72 1634.71 1632.96 1631.33 1629.96 1628.59
0.023 65688.4 2094.96 1849.42 1767.7 1726.77 1702.23 1685.86 1674.07 1665.3 1658.6 1653.05 1648.64 1644.86 1641.7 1639.04 1636.75 1634.71 1632.9 1631.23 1629.79 1628.48
0.024 65685.3 2094.84 1849.39 1767.59 1726.72 1702.15 1685.7 1674.02 1665.36 1658.45 1653 1648.54 1644.79 1641.76 1638.97 1636.66 1634.58 1632.85 1631.24 1629.75 1628.49
0.025 65685.1 2094.79 1849.4 1767.5 1726.56 1702.08 1685.67 1673.97 1665.29 1658.42 1652.96 1648.55 1644.83 1641.69 1638.9 1636.56 1634.56 1632.79 1631.13 1629.7 1628.37
0.026 65683.1 2094.81 1849.29 1767.42 1726.54 1702.03 1685.64 1673.92 1665.12 1658.39 1652.91 1648.44 1644.76 1641.52 1638.94 1636.58 1634.44 1632.73 1631.03 1629.64 1628.37
0.027 65683.7 2094.71 1849.21 1767.37 1726.52 1701.97 1685.62 1673.88 1665.07 1658.26 1652.87 1648.35 1644.69 1641.46 1638.76 1636.49 1634.42 1632.57 1631.03 1629.59 1628.26
0.028 65682.5 2094.68 1849.16 1767.33 1726.4 1701.93 1685.49 1673.84 1665.02 1658.23 1652.82 1648.35 1644.62 1641.5 1638.69 1636.39 1634.4 1632.51 1630.92 1629.54 1628.25
0.029 65679.6 2094.55 1849.13 1767.3 1726.41 1701.79 1685.48 1673.8 1664.97 1658.21 1652.68 1648.26 1644.55 1641.44 1638.72 1636.4 1634.28 1632.55 1630.92 1629.48 1628.14
0.03 65679.3 2094.49 1849.13 1767.18 1726.32 1701.76 1685.37 1673.67 1664.93 1658.09 1652.64 1648.17 1644.48 1641.28 1638.65 1636.31 1634.26 1632.4 1630.82 1629.43 1628.13
0.031 65677.3 2094.47 1849.03 1767.18 1726.24 1701.74 1685.37 1673.64 1664.88 1658.07 1652.6 1648.18 1644.42 1641.23 1638.59 1636.23 1634.15 1632.34 1630.72 1629.28 1628.02
0.032 65677.6 2094.44 1848.96 1767.1 1726.17 1701.63 1685.28 1673.53 1664.85 1657.96 1652.57 1648.1 1644.36 1641.17 1638.52 1636.14 1634.12 1632.28 1630.71 1629.31 1628.01
0.033 65676.4 2094.4 1848.91 1767.02 1726.11 1701.53 1685.19 1673.51 1664.72 1657.95 1652.45 1648.02 1644.3 1641.12 1638.46 1636.06 1634.02 1632.23 1630.62 1629.18 1627.91
0.034 65673.8 2094.33 1848.89 1766.97 1726.07 1701.53 1685.11 1673.41 1664.69 1657.85 1652.42 1647.94 1644.25 1641.07 1638.4 1636.07 1634 1632.18 1630.61 1629.12 1627.81
0.035 65673.3 2094.25 1848.79 1766.93 1726.03 1701.45 1685.13 1673.4 1664.58 1657.76 1652.31 1647.87 1644.19 1641.02 1638.34 1635.99 1633.89 1632.12 1630.52 1629.07 1627.79
0.036 65671.5 2094.23 1848.71 1766.9 1726 1701.38 1685.07 1673.31 1664.56 1657.76 1652.28 1647.8 1644.06 1640.97 1638.28 1635.92 1633.88 1632.07 1630.43 1629.02 1627.7
0.037 65671.6 2094.25 1848.65 1766.8 1725.9 1701.32 1685.01 1673.31 1664.47 1657.67 1652.18 1647.74 1644.02 1640.92 1638.23 1635.85 1633.78 1632.02 1630.42 1628.98 1627.68
0.038 65670.4 2094.19 1848.62 1766.8 1725.89 1701.26 1684.88 1673.24 1664.45 1657.6 1652.17 1647.68 1643.97 1640.81 1638.1 1635.78 1633.76 1631.9 1630.34 1628.93 1627.6
0.039 65668.1 2094.06 1848.6 1766.72 1725.81 1701.22 1684.84 1673.17 1664.37 1657.6 1652.08 1647.62 1643.93 1640.77 1638.06 1635.72 1633.68 1631.86 1630.26 1628.81 1627.58
0.04 65667.5 2094.1 1848.52 1766.66 1725.74 1701.18 1684.8 1673.1 1664.36 1657.53 1652.07 1647.57 1643.89 1640.73 1638.01 1635.66 1633.59 1631.82 1630.19 1628.77 1627.5
0.041 65665.8 2094 1848.46 1766.62 1725.68 1701.15 1684.77 1673.05 1664.29 1657.47 1651.99 1647.52 1643.79 1640.63 1637.97 1635.6 1633.58 1631.78 1630.18 1628.73 1627.42
0.042 65665.9 2093.96 1848.42 1766.59 1725.63 1701.05 1684.67 1673 1664.22 1657.41 1651.91 1647.48 1643.76 1640.6 1637.86 1635.54 1633.5 1631.74 1630.11 1628.62 1627.34
0.043 65664.7 2093.9 1848.4 1766.49 1725.6 1700.96 1684.66 1672.95 1664.16 1657.36 1651.91 1647.44 1643.66 1640.57 1637.83 1635.49 1633.43 1631.64 1630.05 1628.59 1627.34
0.044 65662.6 2093.88 1848.31 1766.41 1725.5 1700.96 1684.58 1672.85 1664.1 1657.25 1651.84 1647.33 1643.64 1640.48 1637.8 1635.44 1633.42 1631.6 1629.98 1628.56 1627.26
0.045 65662.1 2093.8 1848.25 1766.42 1725.48 1700.89 1684.5 1672.81 1664.05 1657.21 1651.78 1647.3 1643.55 1640.4 1637.7 1635.4 1633.36 1631.51 1629.92 1628.46 1627.2
0.046 65660.5 2093.76 1848.2 1766.36 1725.4 1700.83 1684.44 1672.72 1664 1657.17 1651.66 1647.21 1643.54 1640.38 1637.68 1635.29 1633.29 1631.48 1629.87 1628.44 1627.13
0.047 65660.5 2093.72 1848.18 1766.25 1725.33 1700.77 1684.38 1672.7 1663.9 1657.07 1651.61 1647.18 1643.46 1640.3 1637.59 1635.26 1633.23 1631.4 1629.81 1628.35 1627.07
0.048 65659.4 2093.66 1848.1 1766.22 1725.28 1700.73 1684.33 1672.62 1663.87 1657.05 1651.57 1647.1 1643.39 1640.23 1637.51 1635.22 1633.18 1631.38 1629.76 1628.33 1627.02
0.049 65657.5 2093.6 1848.03 1766.2 1725.23 1700.69 1684.29 1672.61 1663.84 1656.97 1651.53 1647.09 1643.32 1640.17 1637.5 1635.13 1633.07 1631.3 1629.66 1628.25 1626.96
0.05 65657 2093.57 1847.99 1766.13 1725.19 1700.6 1684.25 1672.55 1663.75 1656.95 1651.5 1647.02 1643.26 1640.11 1637.43 1635.11 1633.02 1631.23 1629.62 1628.18 1626.91
0.051 65655.5 2093.49 1847.96 1766.07 1725.1 1700.58 1684.16 1672.49 1663.68 1656.88 1651.41 1646.95 1643.21 1640.11 1637.36 1635.03 1632.98 1631.16 1629.58 1628.16 1626.87
0.052 65655.5 2093.49 1847.89 1766.03 1725.08 1700.51 1684.14 1672.44 1663.67 1656.81 1651.38 1646.89 1643.15 1640 1637.3 1635.01 1632.94 1631.1 1629.54 1628.1 1626.77
0.053 65654.6 2093.44 1847.83 1765.93 1725.01 1700.45 1684.07 1672.34 1663.6 1656.75 1651.3 1646.83 1643.11 1639.95 1637.25 1634.93 1632.9 1631.04 1629.46 1628.04 1626.73
0.054 65652.8 2093.38 1847.79 1765.91 1724.96 1700.39 1684 1672.3 1663.55 1656.7 1651.23 1646.78 1643.07 1639.91 1637.2 1634.87 1632.82 1631.04 1629.43 1627.98 1626.69
0.055 65652.3 2093.36 1847.76 1765.85 1724.91 1700.35 1683.95 1672.27 1663.49 1656.66 1651.22 1646.74 1643.03 1639.87 1637.15 1634.81 1632.79 1630.94 1629.35 1627.93 1626.61
0.056 65651 2093.33 1847.69 1765.79 1724.87 1700.31 1683.9 1672.19 1663.45 1656.61 1651.11 1646.65 1642.94 1639.78 1637.11 1634.75 1632.71 1630.89 1629.28 1627.88 1626.58
0.057 65648.9 2093.25 1847.64 1765.74 1724.78 1700.22 1683.85 1672.17 1663.36 1656.53 1651.06 1646.61 1642.92 1639.75 1637.02 1634.7 1632.64 1630.85 1629.21 1627.78 1626.51
0.058 65648.1 2093.21 1847.6 1765.71 1724.76 1700.2 1683.82 1672.11 1663.33 1656.5 1651.01 1646.58 1642.84 1639.68 1636.98 1634.65 1632.58 1630.81 1629.2 1627.74 1626.44
0.059 65648.6 2093.16 1847.52 1765.64 1724.7 1700.13 1683.74 1672.05 1663.25 1656.42 1650.97 1646.51 1642.77 1639.61 1636.91 1634.61 1632.52 1630.73 1629.14 1627.71 1626.37
0.06 65646.2 2093.14 1847.52 1765.57 1724.64 1700.07 1683.66 1672 1663.23 1656.4 1650.93 1646.44 1642.71 1639.6 1636.88 1634.52 1632.51 1630.7 1629.09 1627.63 1626.36
0.061 65645.1 2093.04 1847.44 1765.52 1724.6 1700.02 1683.65 1671.96 1663.16 1656.34 1650.85 1646.38 1642.66 1639.54 1636.82 1634.49 1632.46 1630.63 1629.04 1627.6 1626.3
0.062 65645.1 2093.05 1847.38 1765.48 1724.56 1699.98 1683.59 1671.87 1663.11 1656.28 1650.83 1646.37 1642.6 1639.48 1636.75 1634.41 1632.37 1630.56 1628.95 1627.53 1626.25
0.063 65644.4 2092.98 1847.36 1765.45 1724.48 1699.9 1683.54 1671.84 1663.06 1656.23 1650.76 1646.32 1642.56 1639.43 1636.7 1634.39 1632.33 1630.55 1628.91 1627.46 1626.16
0.064 65643 2092.94 1847.31 1765.38 1724.42 1699.87 1683.45 1671.77 1663.01 1656.19 1650.7 1646.22 1642.52 1639.34 1636.65 1634.33 1632.29 1630.49 1628.88 1627.45 1626.12
0.065 65640.9 2092.89 1847.27 1765.32 1724.41 1699.81 1683.42 1671.71 1662.93 1656.11 1650.64 1646.18 1642.48 1639.31 1636.6 1634.27 1632.21 1630.39 1628.8 1627.39 1626.08
0.066 65639.9 2092.88 1847.19 1765.28 1724.31 1699.75 1683.39 1671.65 1662.9 1656.07 1650.59 1646.15 1642.41 1639.27 1636.56 1634.21 1632.19 1630.34 1628.78 1627.3 1626.05
0.067 65640 2092.82 1847.12 1765.24 1724.27 1699.7 1683.33 1671.6 1662.82 1656 1650.55 1646.07 1642.34 1639.2 1636.52 1634.16 1632.12 1630.3 1628.71 1627.25 1625.98
0.068 65637.7 2092.73 1847.08 1765.17 1724.25 1699.66 1683.27 1671.56 1662.81 1655.94 1650.51 1646.05 1642.32 1639.14 1636.45 1634.12 1632.06 1630.27 1628.65 1627.21 1625.91
0.069 65638.2 2092.73 1847.05 1765.16 1724.18 1699.59 1683.22 1671.52 1662.75 1655.93 1650.44 1645.99 1642.26 1639.12 1636.38 1634.08 1632 1630.19 1628.6 1627.18 1625.85
0.07 65636.3 2092.7 1846.98 1765.11 1724.12 1699.56 1683.18 1671.45 1662.7 1655.88 1650.41 1645.93 1642.21 1639.07 1636.36 1634.01 1631.95 1630.16 1628.55 1627.1 1625.83
0.071 65635.5 2092.63 1846.98 1765.02 1724.08 1699.5 1683.1 1671.43 1662.66 1655.83 1650.35 1645.88 1642.17 1639.02 1636.3 1633.98 1631.91 1630.1 1628.5 1627.04 1625.78
0.072 65634 2092.59 1846.89 1765 1724.04 1699.45 1683.07 1671.37 1662.58 1655.75 1650.29 1645.84 1642.09 1638.93 1636.25 1633.91 1631.87 1630.04 1628.47 1627.02 1625.73
0.073 65633.6 2092.54 1846.87 1764.94 1723.97 1699.41 1683.01 1671.32 1662.55 1655.72 1650.24 1645.76 1642.05 1638.9 1636.21 1633.85 1631.8 1629.99 1628.39 1626.96 1625.65
0.074 65632.5 2092.52 1846.81 1764.89 1723.95 1699.37 1682.95 1671.28 1662.48 1655.65 1650.2 1645.73 1641.98 1638.87 1636.17 1633.8 1631.77 1629.94 1628.36 1626.91 1625.62
0.075 65630.8 2092.44 1846.77 1764.85 1723.89 1699.3 1682.9 1671.2 1662.42 1655.59 1650.16 1645.67 1641.96 1638.8 1636.09 1633.76 1631.71 1629.9 1628.3 1626.86 1625.55
0.076 65630.2 2092.42 1846.74 1764.82 1723.85 1699.24 1682.86 1671.17 1662.37 1655.58 1650.09 1645.61 1641.91 1638.74 1636.06 1633.71 1631.65 1629.87 1628.24 1626.82 1625.52
0.077 65628.9 2092.36 1846.68 1764.76 1723.77 1699.19 1682.83 1671.11 1662.33 1655.49 1650.03 1645.59 1641.85 1638.69 1636 1633.68 1631.6 1629.79 1628.19 1626.75 1625.46
0.078 65628.6 2092.33 1846.63 1764.71 1723.75 1699.15 1682.77 1671.05 1662.29 1655.45 1650.01 1645.55 1641.81 1638.64 1635.94 1633.61 1631.55 1629.77 1628.15 1626.72 1625.41
0.079 65627.7 2092.26 1846.6 1764.67 1723.69 1699.11 1682.71 1671 1662.22 1655.42 1649.96 1645.47 1641.77 1638.6 1635.89 1633.55 1631.51 1629.71 1628.11 1626.65 1625.36
0.08 65626.3 2092.25 1846.54 1764.6 1723.64 1699.09 1682.66 1670.96 1662.2 1655.35 1649.91 1645.43 1641.7 1638.56 1635.85 1633.53 1631.48 1629.66 1628.03 1626.6 1625.32
0.081 65625.8 2092.21 1846.49 1764.59 1723.6 1699.03 1682.62 1670.93 1662.15 1655.33 1649.84 1645.37 1641.68 1638.49 1635.81 1633.48 1631.41 1629.61 1628 1626.55 1625.28
0.082 65624.7 2092.14 1846.46 1764.54 1723.58 1698.98 1682.59 1670.87 1662.1 1655.28 1649.81 1645.34 1641.62 1638.47 1635.74 1633.43 1631.35 1629.57 1627.94 1626.5 1625.21
0.083 65623.1 2092.1 1846.4 1764.46 1723.52 1698.94 1682.52 1670.85 1662.06 1655.24 1649.74 1645.29 1641.57 1638.41 1635.71 1633.36 1631.33 1629.5 1627.89 1626.46 1625.18
0.084 65622.4 2092.08 1846.35 1764.43 1723.46 1698.86 1682.5 1670.8 1661.98 1655.16 1649.72 1645.24 1641.52 1638.36 1635.66 1633.32 1631.28 1629.47 1627.84 1626.43 1625.13
0.085 65621.1 2092.03 1846.31 1764.38 1723.42 1698.84 1682.46 1670.72 1661.96 1655.13 1649.67 1645.2 1641.48 1638.32 1635.61 1633.26 1631.21 1629.41 1627.79 1626.36 1625.08
